surname,district,name,party,position_set,position,start_year
ตันติสุนทร,ตาก,อุดร,พรรคพลังธรรม,50,ครม.,2535
ตันติสุนทร,ตาก,รักษ์,พรรคประชาธิปัตย์,53,ครม.,2540
มังคลรังษี,ราชบุรี,จิระ,พรรคชาติไทย,18,ส.ส.,2535
มังคลรังษี,ราชบุรี,วัฒนา,พรรคไทยรักไทย,22,ส.ส.,2548
สวนานนท์,กรุงเทพมหานคร,เดโช,พรรคประชากรไทย,19,ส.ส.,2538
ชินวัตร,กรุงเทพมหานคร,ทักษิณ,พรรคพลังธรรม,19,ส.ส.,2538
ชินวัตร,กรุงเทพมหานคร,ทักษิณ,พรรคไทยรักไทย,21,ส.ส.,2544
ชินวัตร,กรุงเทพมหานคร,ยิ่งลักษณ์,พรรคเพื่อไทย,24,ส.ส.,2554
ชินวัตร,กรุงเทพมหานคร,ทักษิณ,พรรคพลังธรรม,50,ครม.,2535
ชินวัตร,กรุงเทพมหานคร,ทักษิณ,พรรคพลังธรรม,51,ครม.,2538
ชินวัตร,กรุงเทพมหานคร,ทักษิณ,,54,ครม.,2544
ชินวัตร,กรุงเทพมหานคร,ทักษิณ,,54,ครม.,2544
ชินวัตร,กรุงเทพมหานคร,ทักษิณ,พรรคไทยรักไทย,55,ครม.,2548
ชินวัตร,กรุงเทพมหานคร,ยิ่งลักษณ์,,60,ครม.,2554
ชินวัตร,กรุงเทพมหานคร,ยิ่งลักษณ์,,60,ครม.,2554
พานิชภักดิ์,กรุงเทพมหานคร,ศุภชัย,พรรคประชาธิปัตย์,19,ส.ส.,2538
พานิชภักดิ์,กรุงเทพมหานคร,ศุภชัย,พรรคประชาธิปัตย์,20,ส.ส.,2539
พานิชภักดิ์,กรุงเทพมหานคร,ศุภชัย,พรรคประชาธิปัตย์,50,ครม.,2535
พานิชภักดิ์,กรุงเทพมหานคร,ศุภชัย,พรรคประชาธิปัตย์,53,ครม.,2540
พานิชภักดิ์,กรุงเทพมหานคร,ศุภชัย,พรรคประชาธิปัตย์,53,ครม.,2540
กาญจนชูศักดิ์,กรุงเทพมหานคร,อรทัย,พรรคพลังธรรม,19,ส.ส.,2538
กาญจนชูศักดิ์,กรุงเทพมหานคร,อรอนงค์,พรรคประชาธิปัตย์,23,ส.ส.,2550
กาญจนชูศักดิ์,กรุงเทพมหานคร,อรอนงค์,พรรคประชาธิปัตย์,24,ส.ส.,2554
สาคริก,กรุงเทพมหานคร,พีระพงศ์,พรรคพลังธรรม,19,ส.ส.,2538
ประจวบเหมาะ,กรุงเทพมหานคร,ธรรมนูญ,พรรคประชากรไทย,19,ส.ส.,2538
ประจวบเหมาะ,กรุงเทพมหานคร,นุกูล,,49,ครม.,2535
ประจวบเหมาะ,กรุงเทพมหานคร,สำเภา,พรรคความหวังใหม่,52,ครม.,2539
นาคพงศ์,กรุงเทพมหานคร,ศันสนีย์,พรรคพลังธรรม,19,ส.ส.,2538
นาคพงศ์,กรุงเทพมหานคร,ศันสนีย์,พรรคไทยรักไทย,21,ส.ส.,2544
นาคพงศ์,กรุงเทพมหานคร,ศันสนีย์,พรรคไทยรักไทย,22,ส.ส.,2548
นาคพงศ์,กรุงเทพมหานคร,ศันสนีย์,,60,ครม.,2554
โอสถานุเคราะห์,กรุงเทพมหานคร,ภัทรศักดิ์,พรรคประชากรไทย,19,ส.ส.,2538
โอสถานุเคราะห์,กรุงเทพมหานคร,ภัทรศักดิ์,พรรคไทยรักไทย,21,ส.ส.,2544
โอสถานุเคราะห์,กรุงเทพมหานคร,ภัทรศักดิ์,พรรคไทยรักไทย,22,ส.ส.,2548
โอสถานุเคราะห์,กรุงเทพมหานคร,ชวลิต,พรรคสามัคคีธรรม,48,ครม.,2535
แสงประทุม,กรุงเทพมหานคร,สุธรรม,พรรคพลังธรรม,19,ส.ส.,2538
แสงประทุม,กรุงเทพมหานคร,สุธรรม,พรรคไทยรักไทย,21,ส.ส.,2544
แสงประทุม,กรุงเทพมหานคร,สุธรรม,,54,ครม.,2544
รัตตกุล,กรุงเทพมหานคร,พิชัย,พรรคประชาธิปัตย์,19,ส.ส.,2538
รัตตกุล,กรุงเทพมหานคร,พิชัย,พรรคประชาธิปัตย์,20,ส.ส.,2539
รัตตกุล,กรุงเทพมหานคร,พิชัย,พรรคประชาธิปัตย์,53,ครม.,2540
ศุภมงคล,กรุงเทพมหานคร,กันตธีร์,พรรคพลังธรรม,19,ส.ส.,2538
ศุภมงคล,กรุงเทพมหานคร,กันตธีร์,พรรคไทยรักไทย,21,ส.ส.,2544
ศุภมงคล,กรุงเทพมหานคร,กันตธีร์,พรรคไทยรักไทย,55,ครม.,2548
คุณะเกษม,กรุงเทพมหานคร,ประชา,พรรคพลังธรรม,19,ส.ส.,2538
คุณะเกษม,กรุงเทพมหานคร,ประมณฑ์,พรรคไทยรักไทย,21,ส.ส.,2544
คุณะเกษม,กรุงเทพมหานคร,ประมณฑ์,พรรคไทยรักไทย,22,ส.ส.,2548
ม่วงศิริ,กรุงเทพมหานคร,ประเสริฐ,พรรคประชากรไทย,19,ส.ส.,2538
ม่วงศิริ,กรุงเทพมหานคร,สุวัฒน์,พรรคไทยรักไทย,21,ส.ส.,2544
ม่วงศิริ,กรุงเทพมหานคร,สากล,พรรคไทยรักไทย,21,ส.ส.,2544
ม่วงศิริ,กรุงเทพมหานคร,สุวัฒน์,พรรคไทยรักไทย,22,ส.ส.,2548
ม่วงศิริ,กรุงเทพมหานคร,สากล,พรรคไทยรักไทย,22,ส.ส.,2548
ม่วงศิริ,กรุงเทพมหานคร,สากล,พรรคพลังประชาชน,23,ส.ส.,2550
ม่วงศิริ,กรุงเทพมหานคร,สากล,พรรคประชาธิปัตย์,24,ส.ส.,2554
ม่วงศิริ,กรุงเทพมหานคร,สามารถ,พรรคประชาธิปัตย์,24,ส.ส.,2554
วรรณศิริกุล,กรุงเทพมหานคร,สุวัฒน์,พรรคประชากรไทย,19,ส.ส.,2538
วรรณศิริกุล,กรุงเทพมหานคร,สุวัฒน์,พรรคไทยรักไทย,21,ส.ส.,2544
วรรณศิริกุล,กรุงเทพมหานคร,สุวัฒน์,พรรคไทยรักไทย,22,ส.ส.,2548
วรรณศิริกุล,กรุงเทพมหานคร,สุวัฒน์,พรรคพลังประชาชน,23,ส.ส.,2550
สระมาลา,กรุงเทพมหานคร,อุส่าห์,พรรคประชากรไทย,19,ส.ส.,2538
พงศ์เรืองรอง,กรุงเทพมหานคร,อริสมันต์,พรรคพลังธรรม,19,ส.ส.,2538
พงศ์เรืองรอง,กรุงเทพมหานคร,อริสมันต์,พรรคไทยรักไทย,21,ส.ส.,2544
พงศ์เรืองรอง,กรุงเทพมหานคร,ระพิพรรณ,พรรคเพื่อไทย,24,ส.ส.,2554
เต็มเจริญ,กรุงเทพมหานคร,ปิติพงศ์,พรรคประชากรไทย,19,ส.ส.,2538
